date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-05-01,1,900855,GH04,1249.0,34.923138,46.947933,147.59007,135.10483,284.00317,284.71353,76.85221,108.91136,99.75481,final
2023-05-11,1,900855,GH04,1249.0,52.984787,43.49437,140.18335,134.72041,334.20093,319.60324,119.570145,103.90991,104.497086,final
2023-05-21,1,900855,GH04,1249.0,31.636509,52.508087,119.54443,142.9504,359.4852,361.7335,63.706707,84.17986,99.38694,final
2023-06-01,1,900855,GH04,1249.0,67.768616,60.269737,152.38991,156.27219,401.06644,399.29492,111.48906,97.59272,100.43818,final
2023-06-11,1,900855,GH04,1249.0,32.426743,51.30571,131.83186,164.08353,403.59247,421.6104,66.4706,80.9256,95.77649,final
2023-06-21,1,900855,GH04,1249.0,50.215374,50.12426,150.41074,161.6997,415.54123,439.2351,100.16528,93.22796,94.66637,final
2023-07-01,1,900855,GH04,1249.0,95.67894,49.761677,178.32106,151.19165,478.30103,442.56866,183.84926,117.36931,107.98366,final
2023-07-11,1,900855,GH04,1249.0,66.52202,44.02274,212.41634,143.90868,484.43152,442.71262,145.8956,146.00648,109.31823,final
2023-07-21,1,900855,GH04,1249.0,40.35068,36.538216,202.55164,130.32263,472.5068,434.97272,109.17821,153.37541,108.531,final
2023-08-01,1,900855,GH04,1249.0,43.58687,23.450546,150.45956,104.0115,481.17053,411.47534,170.77657,142.60841,116.73453,final
2023-08-11,1,900855,GH04,1249.0,46.704563,28.414064,130.6421,88.402824,474.89035,396.39505,154.73892,145.2227,119.555626,final
2023-08-21,1,900855,GH04,1249.0,28.063251,44.767227,118.354675,96.631836,471.31708,388.65417,66.43579,121.37405,120.998856,final
2023-09-01,1,900855,GH04,1249.0,71.45797,55.266853,146.22578,128.44815,475.00644,383.6513,126.86571,113.321754,123.50568,final
2023-09-11,1,900855,GH04,1249.0,72.459564,63.8573,171.98079,163.89137,515.03925,396.20288,112.49288,104.78971,129.62001,final
2023-09-21,1,900855,GH04,1249.0,45.555645,74.6011,189.47319,193.72525,510.37952,420.67972,63.511242,97.86033,121.072136,final
2023-10-01,1,900855,GH04,1249.0,73.82466,54.412544,191.83987,192.87094,488.5252,425.33057,132.67343,99.47892,114.68514,final
2023-10-11,1,900855,GH04,1249.0,88.2562,53.691647,207.6365,182.70529,510.25937,434.99948,158.89178,113.282104,117.104546,final
2023-10-21,1,900855,GH04,1249.0,51.28423,50.872723,213.3651,158.97691,521.19293,449.33398,100.73651,133.1682,115.81633,final
2023-11-01,1,900855,GH04,1249.0,25.857487,18.821564,165.39792,123.38593,503.4636,444.70502,129.53593,132.7232,113.06603,final
2023-11-11,1,900855,GH04,1249.0,8.60048,12.40782,85.742195,82.10211,465.3595,428.69876,78.12856,104.17909,108.45305,final
2023-11-21,1,900855,GH04,1249.0,27.44916,11.129917,61.907127,42.359303,464.74542,395.06146,201.17374,141.27557,117.41831,final
2023-12-01,1,900855,GH04,1249.0,3.3522818,4.947745,39.401924,28.485481,396.63974,344.74234,83.96156,132.60052,114.83875,final
2023-12-11,1,900855,GH04,1249.0,1.6853483,3.5282626,32.48679,19.605925,325.8655,284.41333,78.3905,152.34863,114.32283,final
2023-12-21,1,900855,GH04,1249.0,1.9511609,3.0329063,6.988791,11.508914,282.26102,212.84514,86.53357,72.6201,131.86479,final
2024-01-01,1,900855,GH04,1249.0,3.1617293,2.1742995,6.7982388,8.756019,211.59807,159.85374,113.76344,85.76783,131.38802,final
2024-01-11,1,900855,GH04,1249.0,1.44996,1.7384841,6.56285,6.952602,124.79183,108.28506,95.71826,96.73918,114.571014,final
2024-01-21,1,900855,GH04,1249.0,1.8182546,3.7288764,6.429944,7.64166,75.32586,61.455456,78.11148,90.414894,120.87172,final
2024-02-01,1,900855,GH04,1249.0,1.469976,5.1451826,4.7381907,10.612543,50.93835,48.070827,63.773876,62.374146,105.4032,final
2024-02-11,1,900855,GH04,1249.0,2.0432346,8.604644,5.331465,17.478703,44.381104,44.53392,51.770813,45.96113,99.69149,final
2024-02-21,1,900855,GH04,1249.0,5.43795,10.377849,8.95116,24.127676,22.369894,43.559727,67.876526,47.89658,56.36336,final
2024-03-01,1,900855,GH04,1249.0,57.3747,22.7083,64.85588,41.690792,76.39231,61.059353,225.11197,149.61382,123.21087,final
2024-03-11,1,900855,GH04,1249.0,55.7478,28.990232,118.56045,62.07638,130.45476,86.50768,178.72133,184.20856,148.02556,final
2024-03-21,1,900855,GH04,1249.0,47.289833,32.499546,160.41232,84.19808,175.79343,115.967415,139.44124,185.4438,149.4563,final
2024-04-01,1,900855,GH04,1249.0,23.127302,46.428127,126.16493,107.91791,195.75902,160.22124,54.692448,116.159546,121.50921,final
2024-04-11,1,900855,GH04,1249.0,20.518816,43.878784,90.93595,122.80646,214.82785,202.36154,52.20837,75.06346,106.01187,final
2024-04-21,1,900855,GH04,1249.0,34.799038,44.278114,78.44516,134.58502,247.80865,242.91078,80.76413,59.780884,101.975655,final
2024-05-01,1,900855,GH04,1249.0,20.582867,46.947933,75.90073,135.10483,266.92154,284.71353,49.24713,57.742996,93.858765,final
2024-05-11,1,900855,GH04,1249.0,46.958366,43.49437,102.34027,134.72041,311.83667,319.60324,107.14309,76.82504,97.60736,final
2024-05-21,1,900855,GH04,1249.0,32.684547,52.508087,100.22578,142.9504,339.08325,361.7335,65.52913,71.12234,93.82379,final
2024-06-01,1,900855,GH04,1249.0,40.31225,60.269737,119.95516,156.27219,322.0208,399.29492,69.423065,77.48091,80.886696,final
2024-06-11,1,900855,GH04,1249.0,70.90873,51.30571,143.90552,164.08353,337.18173,421.6104,134.81534,88.06625,80.20942,final
2024-06-21,1,900855,GH04,1249.0,95.33547,50.12426,206.55646,161.6997,385.2274,439.2351,182.0169,126.90872,87.84254,final
2024-07-01,1,900855,GH04,1249.0,34.829464,49.761677,201.07367,151.19165,396.92957,442.56866,72.73237,131.93642,89.80289,final
2024-07-11,1,900855,GH04,1249.0,13.690952,44.02274,143.85588,143.90868,390.10168,442.71262,38.127106,99.96455,88.24895,final
2024-07-21,1,900855,GH04,1249.0,5.7574058,36.538216,54.27782,130.32263,361.06006,434.97272,25.897614,43.80481,83.20063,final
2024-08-01,1,900855,GH04,1249.0,4.5572457,23.450546,24.005604,104.0115,345.03445,411.47534,33.592484,26.607838,84.04687,final
2024-08-11,1,900855,GH04,1249.0,21.626902,28.414064,31.941553,88.402824,319.70297,396.39505,79.687706,39.55079,80.893616,final
2024-08-21,1,900855,GH04,1249.0,52.271416,44.767227,78.45557,96.631836,339.28986,388.65417,115.07858,82.11557,87.45998,final
2024-09-01,1,900855,GH04,1249.0,13.447558,55.266853,87.34587,128.44815,312.42517,383.6513,30.609793,69.199814,81.673515,final
2024-09-11,1,900855,GH04,1249.0,39.43715,63.8573,105.15612,163.89137,280.95355,396.20288,64.535126,65.22306,71.274055,final
2024-09-21,1,900855,GH04,1249.0,64.83587,74.6011,117.72058,193.72525,250.45395,420.67972,87.7323,61.75389,60.010834,final
2024-10-01,1,900855,GH04,1249.0,114.8743,54.412544,219.14731,192.87094,330.4988,425.33057,201.76596,113.27955,77.96304,final
2024-10-11,1,900855,GH04,1249.0,89.048035,53.691647,268.7582,182.70529,405.85587,434.99948,160.24092,145.8447,93.37645,final
2024-10-21,1,900855,GH04,1249.0,87.39712,50.872723,291.31946,158.97691,487.4956,449.33398,165.37071,180.70804,108.39946,final
2024-11-01,1,900855,GH04,1249.0,3.7622097,18.821564,180.20737,123.38593,486.70056,444.70502,36.78268,144.2583,109.33846,final
2024-11-11,1,900855,GH04,1249.0,3.2986388,12.40782,94.45796,82.10211,468.37228,428.69876,47.671906,114.18548,109.14771,final
2024-11-21,1,900855,GH04,1249.0,2.168935,11.129917,9.229783,42.359303,418.26984,395.06146,44.444958,30.046436,105.8012,final
2024-12-01,1,900855,GH04,1249.0,1.2265812,4.947745,6.694155,28.485481,406.04886,344.74234,62.592896,34.923058,117.52906,final
2024-12-11,1,900855,GH04,1249.0,1.2305845,3.5282626,4.626101,19.605925,367.84232,284.41333,73.058075,39.121067,128.82693,final
2024-12-21,1,900855,GH04,1249.0,1.4067254,3.0329063,3.8638911,11.508914,304.41318,212.84514,79.756004,53.691547,142.03354,final
2025-01-01,1,900855,GH04,1249.0,1.2353883,2.1742995,3.8726983,8.756019,190.77422,159.85374,86.91285,64.50048,118.75631,final
2025-01-11,1,900855,GH04,1249.0,1.0272218,1.7384841,3.6693354,6.952602,102.753395,108.28506,89.44477,72.530945,95.11704,final
2025-01-21,1,900855,GH04,1249.0,1.8326662,3.7288764,4.095276,7.64166,17.18895,61.455456,78.27659,71.94684,33.389206,final
2025-02-01,1,900855,GH04,1249.0,2.592474,5.1451826,5.452362,10.612543,16.019215,48.070827,74.83822,66.948494,39.605965,final
2025-02-11,1,900855,GH04,1249.0,9.329864,8.604644,13.755004,17.478703,22.050442,44.53392,105.33068,83.434555,54.609936,final
2025-02-21,1,900855,GH04,1249.0,6.229784,10.377849,18.152122,24.127676,26.111288,43.559727,73.02572,79.48496,64.068085,final
2025-03-01,1,900855,GH04,1249.0,58.88551,22.7083,74.44516,41.690792,83.77022,61.059353,230.56453,170.15166,134.37949,final
2025-03-11,1,900855,GH04,1249.0,58.420338,28.990232,123.53563,62.07638,140.95998,86.50768,186.584,191.62575,159.5057,final
2025-03-21,1,900855,GH04,1249.0,49.690952,32.499546,166.9968,84.19808,189.24419,115.967415,145.8443,192.82567,160.57562,final
2025-04-01,1,900855,GH04,1249.0,26.843876,46.428127,134.95517,107.91791,214.85268,160.22124,61.91918,123.944176,133.06563,final
2025-04-11,1,900855,GH04,1249.0,25.322659,43.878784,101.85748,122.80646,239.14812,202.36154,62.03644,83.60883,117.74031,final
2025-04-21,1,900855,GH04,1249.0,53.01201,44.278114,105.17854,134.58502,290.32745,242.91078,117.72368,78.93293,119.12651,final
2025-05-01,1,900855,GH04,1249.0,50.604485,46.947933,128.93915,135.10483,338.33948,284.71353,107.03888,95.59924,118.509995,final
2025-05-11,1,900855,GH04,1249.0,43.681347,43.49437,147.29784,134.72041,372.69095,319.60324,100.385574,109.001854,116.354645,final
2025-05-21,1,900855,GH04,1249.0,41.46517,52.508087,135.751,142.9504,407.92636,361.7335,80.79763,95.13392,112.595764,final
2025-06-01,1,900855,GH04,1249.0,71.682144,60.269737,156.82866,156.27219,420.72296,399.29492,117.484985,100.345055,105.3001,final
2025-06-11,1,900855,GH04,1249.0,63.249,51.30571,176.39632,164.08353,425.5516,421.6104,121.2115,107.28208,100.923836,final
2025-06-21,1,900855,GH04,1249.0,66.71417,50.12426,201.64532,161.6997,442.57486,439.2351,130.09549,123.962616,100.75179,final
2025-07-01,1,900855,GH04,1249.0,46.078465,49.761677,176.04163,151.19165,461.80945,442.56866,93.2741,115.90992,104.29896,final
2025-07-11,1,900855,GH04,1249.0,5.773419,44.02274,118.566055,143.90868,442.26016,442.71262,21.97637,82.981094,99.89894,final
2025-07-21,1,900855,GH04,1249.0,6.902322,36.538216,58.754204,130.32263,396.1505,434.97272,28.653908,47.112743,91.17622,final
2025-08-01,1,900855,GH04,1249.0,20.58687,23.450546,33.26261,104.0115,366.1329,411.47534,89.93455,35.09961,89.112816,final
2025-08-11,1,900855,GH04,1249.0,14.783827,28.414064,42.273018,88.402824,337.23538,396.39505,59.208084,50.61198,85.26149,final
2025-08-21,1,900855,GH04,1249.0,6.2465973,44.767227,41.617294,96.631836,302.01685,388.65417,22.5984,45.86879,77.991516,final
2025-09-01,1,900855,GH04,1249.0,17.530825,55.266853,38.56125,128.44815,247.8655,383.6513,37.3851,32.642826,65.0623,final
2025-09-11,1,900855,GH04,1249.0,117.25941,63.8573,141.03683,163.89137,301.87592,396.20288,177.55475,86.4679,76.48896,final
2025-09-21,1,900855,GH04,1249.0,116.394714,74.6011,251.18495,193.72525,351.55646,420.67972,152.50383,128.91412,83.76167,final
2025-10-01,1,900855,GH04,1249.0,70.336266,54.412544,303.9904,192.87094,375.81424,425.33057,126.801956,156.15755,88.493416,final
2025-10-11,1,900855,GH04,1249.0,133.78462,53.691647,320.515625,182.70529,503.82544,434.99948,236.46402,173.41846,115.64229,final
2025-10-21,1,900855,GH04,1249.0,44.73899,50.872723,248.85986,158.97691,541.6622,449.33398,89.02196,154.81439,120.321655,final
2025-11-01,1,900855,GH04,1249.0,30.190552,18.821564,208.71417,123.38593,551.2658,444.70502,147.72562,166.4623,123.69571,final
2025-11-11,1,900855,GH04,1249.0,19.807846,12.40782,94.73739,82.10211,556.2898,428.69876,142.50978,114.50628,129.41928,final
2025-11-21,1,900855,GH04,1249.0,22.521217,11.129917,72.519615,42.359303,572.56445,395.06146,170.62218,163.68404,144.36893,final
2025-12-01,1,900855,GH04,1249.0,10.8999195,4.947745,53.22898,28.485481,565.9336,344.74234,159.83443,173.89322,163.24405,final
2025-12-11,1,900855,GH04,1249.0,14.328262,3.5282626,47.749397,19.605925,463.00238,284.41333,226.63774,214.3768,161.70728,final
2025-12-21,1,900855,GH04,1249.0,10.221777,3.0329063,35.44996,11.508914,356.82944,212.84514,189.49277,245.01889,166.09479,final
2026-01-01,1,900855,GH04,1249.0,3.703763,2.1742995,28.253803,8.756019,290.19696,159.85374,121.31865,241.74004,179.06596,final
2026-01-11,1,900855,GH04,1249.0,1.6309047,1.7384841,15.556444,6.952602,158.04323,108.28506,98.4035,171.983,143.92297,final
2026-01-21,1,900855,GH04,1249.0,1.9679744,3.7288764,7.302642,7.64166,115.27222,61.455456,79.82671,97.318245,180.98169,final
2026-02-01,1,900855,GH04,1249.0,19.93755,5.1451826,23.536428,10.612543,105.01921,48.070827,245.80681,182.77885,207.30638,prelim
2026-02-11,1,900855,GH04,1249.0,10.927142,8.604644,32.832664,17.478703,96.138504,44.53392,117.071365,168.30447,204.18028,prelim
2026-02-21,1,900855,GH04,1249.0,3.2417934,10.377849,34.106487,24.127676,76.859085,43.559727,53.595234,134.25887,168.57402,prelim
2026-03-01,1,900855,GH04,1249.0,28.916733,22.7083,43.08567,41.690792,94.8759,61.059353,122.4064,102.98748,151.19115,forecast
2022-01-01,1,900856,GH05,322.0,3.5714285,6.904348,35.701866,35.11232,297.3292,269.99234,72.0025,101.46974,109.94095,final
2022-01-11,1,900856,GH05,322.0,2.515528,5.303623,31.279503,24.766874,255.27019,214.33748,72.94063,121.87878,118.66199,final
2022-01-21,1,900856,GH05,322.0,2.1118011,10.451967,8.198757,22.659937,173.13664,163.05466,46.025215,47.71796,105.99923,final
2022-02-01,1,900856,GH05,322.0,5.5155277,12.251966,10.142857,28.007557,132.94409,141.7263,60.952633,45.876938,94.014565,final
2022-02-11,1,900856,GH05,322.0,28.015528,20.749483,35.642857,43.453415,114.17701,131.5147,128.21822,83.88027,87.29977,final
2022-02-21,1,900856,GH05,322.0,4.568323,18.623913,38.09938,51.625362,84.38509,121.84503,40.502705,76.113205,70.46795,final
2022-03-01,1,900856,GH05,322.0,35.257763,35.298653,67.84161,74.67205,113.68634,137.79193,99.89854,91.42681,83.11838,final
2022-03-11,1,900856,GH05,322.0,25.95031,40.720806,65.7764,94.64337,132.69876,162.86366,67.694145,71.02971,82.03012,final
2022-03-21,1,900856,GH05,322.0,50.93168,46.075153,112.139755,122.09462,158.43788,196.37991,109.50858,92.16736,81.15898,final
2022-04-01,1,900856,GH05,322.0,48.270187,44.552795,125.152176,131.34875,203.13664,234.02837,107.50188,95.455345,87.076126,final
2022-04-11,1,900856,GH05,322.0,67.95652,45.554348,167.15839,136.1823,268.57764,274.27908,144.31305,121.94049,97.95851,final
2022-04-21,1,900856,GH05,322.0,74.91926,43.690372,191.14597,133.79752,341.3851,307.5175,164.1377,141.31807,110.83703,final
2022-05-01,1,900856,GH05,322.0,77.40062,57.51739,220.2764,146.76212,413.2702,352.78293,131.8043,148.44048,116.90614,final
2022-05-11,1,900856,GH05,322.0,57.87267,60.730125,210.19255,161.9379,443.12732,392.76355,95.65275,128.90575,112.66173,final
2022-05-21,1,900856,GH05,322.0,119.065216,74.05073,254.3385,192.29825,557.62427,448.19037,156.9438,131.4449,124.14745,final
2022-06-01,1,900856,GH05,322.0,62.96584,91.46128,239.90372,226.24213,585.3323,504.353,70.45919,105.90791,115.89845,final
2022-06-11,1,900856,GH05,322.0,81.3354,74.75041,263.36646,240.26242,640.7174,538.3826,108.256996,109.420135,118.83291,final
2022-06-21,1,900856,GH05,322.0,109.89441,60.328777,254.19565,226.54048,699.6801,552.6362,175.87103,111.943985,126.36914,final
2022-07-01,1,900856,GH05,322.0,34.3323,54.56118,225.5621,189.64037,685.74225,562.64465,66.036804,118.455444,121.685684,final
2022-07-11,1,900856,GH05,322.0,16.121119,27.998758,160.34784,142.88872,633.9068,545.08905,64.005806,111.80558,116.146065,final
2022-07-21,1,900856,GH05,322.0,13.096273,22.399897,63.54969,104.95983,572.0838,523.7986,66.04504,62.340664,109.13112,final
2022-08-01,1,900856,GH05,322.0,7.3757763,12.905901,36.59317,63.304554,502.05902,479.18707,69.11563,60.893703,104.723785,final
2022-08-11,1,900856,GH05,322.0,10.76087,13.259213,31.23292,48.56501,454.9472,431.71616,86.31736,67.64288,105.31949,final
2022-08-21,1,900856,GH05,322.0,29.273293,24.146275,47.40994,50.311386,365.15527,381.8117,117.590645,94.75434,95.69392,final
2022-09-01,1,900856,GH05,322.0,24.54969,25.40704,64.583855,62.812527,326.7391,315.75745,97.18043,102.61209,103.42367,final
2022-09-11,1,900856,GH05,322.0,31.161491,39.34203,84.984474,88.89534,276.56522,280.34906,81.55128,95.83487,98.67396,final
2022-09-21,1,900856,GH05,322.0,82.76398,47.043373,138.47516,111.79244,249.43478,267.06366,168.63622,122.84627,93.52032,final
2022-10-01,1,900856,GH05,322.0,68.84472,50.827225,182.77019,137.21263,283.9472,263.3297,132.27368,132.03482,107.68365,final
2022-10-11,1,900856,GH05,322.0,46.695652,61.00704,198.30435,158.87764,314.52173,296.33798,78.3184,124.058624,106.03434,final
2022-10-21,1,900856,GH05,322.0,97.28882,60.761284,212.8292,172.59555,398.7143,334.69937,155.54565,122.65464,118.84458,final
2022-11-01,1,900856,GH05,322.0,38.52795,34.390167,182.51242,156.1585,429.86646,356.18365,110.5046,116.3528,120.40037,final
2022-11-11,1,900856,GH05,322.0,44.037266,31.499275,179.85403,126.65073,463.14285,374.4237,134.35133,140.41248,123.38261,final
2022-11-21,1,900856,GH05,322.0,29.636646,27.963251,112.20186,93.85269,463.50623,378.2407,105.07655,118.562126,122.24855,final
2022-12-01,1,900856,GH05,322.0,27.139751,18.516045,100.81366,77.97857,466.09625,371.3497,136.67159,127.519264,125.17514,final
2022-12-11,1,900856,GH05,322.0,21.040373,15.321636,77.81677,61.80093,455.97516,347.32928,128.14111,123.975464,130.83646,final
2022-12-21,1,900856,GH05,322.0,5.826087,12.457557,54.00621,46.29524,379.03726,312.74347,62.013756,115.03253,120.86394,final
2023-01-01,1,900856,GH05,322.0,3.1987576,6.904348,30.065216,35.11232,313.3913,269.99234,68.87195,87.41757,115.781876,final
2023-01-11,1,900856,GH05,322.0,2.4596274,5.303623,11.484472,24.766874,269.15527,214.33748,72.398094,55.37858,124.99244,final
2023-01-21,1,900856,GH05,322.0,10.332298,10.451967,15.990684,22.659937,182.19876,163.05466,99.22555,75.888405,111.391594,final
2023-02-01,1,900856,GH05,322.0,19.645964,12.251966,32.43789,28.007557,163.31677,141.7263,142.85886,113.42218,114.71479,final
2023-02-11,1,900856,GH05,322.0,6.5652175,20.749483,36.54348,43.453415,125.84473,131.5147,44.91437,85.73901,95.84663,final
2023-02-21,1,900856,GH05,322.0,21.41615,18.623913,47.62733,51.625362,117.62422,121.84503,111.81953,92.9395,96.67247,final
2023-03-01,1,900856,GH05,322.0,54.12422,35.298653,82.10559,74.67205,144.60869,137.79193,146.71513,109.33018,104.77392,final
2023-03-11,1,900856,GH05,322.0,39.052795,40.720806,114.59317,94.64337,162.62112,162.86366,96.351746,120.0212,99.855515,final
2023-03-21,1,900856,GH05,322.0,74.07143,46.075153,167.24844,122.09462,230.86646,196.37991,154.81387,135.52773,117.125114,final
2023-04-01,1,900856,GH05,322.0,43.391304,44.552795,156.51553,131.34875,271.059,234.02837,97.65605,118.45765,115.49214,final
2023-04-11,1,900856,GH05,322.0,37.92236,45.554348,155.38509,136.1823,306.52173,274.27908,84.903404,113.60141,111.54495,final
2023-04-21,1,900856,GH05,322.0,42.708073,43.690372,124.02173,133.79752,338.89752,307.5175,97.98256,92.9568,110.041046,final
2023-05-01,1,900856,GH05,322.0,42.42236,57.51739,123.052795,146.76212,361.67392,352.78293,75.85467,84.37731,102.48502,final
2023-05-11,1,900856,GH05,322.0,75.40062,60.730125,160.53105,161.9379,430.50934,392.76355,122.31928,99.157265,109.4895,final
2023-05-21,1,900856,GH05,322.0,45.136646,74.05073,162.95963,192.29825,454.2298,448.19037,63.42338,85.12981,101.33265,final
2023-06-01,1,900856,GH05,322.0,117.891304,91.46128,238.42856,226.24213,517.9969,504.353,127.39962,105.26999,102.678665,final
2023-06-11,1,900856,GH05,322.0,63.92857,74.75041,226.95653,240.26242,542.8727,538.3826,86.43037,94.57483,100.82631,final
2023-06-21,1,900856,GH05,322.0,109.75156,60.328777,291.5714,226.54048,578.55273,552.6362,175.65237,128.0862,104.64757,final
2023-07-01,1,900856,GH05,322.0,66.80124,54.56118,240.48137,189.64037,601.96277,562.64465,120.55039,126.12048,106.92654,final
2023-07-11,1,900856,GH05,322.0,95.83851,27.998758,272.3913,142.88872,659.87885,545.08905,305.58276,187.56758,120.86749,final
2023-07-21,1,900856,GH05,322.0,36.326088,22.399897,198.96582,104.95983,653.4969,523.7986,150.8257,185.49121,124.52698,final
2023-08-01,1,900856,GH05,322.0,14.590062,12.905901,146.75465,63.304554,625.6646,479.18707,109.40561,222.17357,130.25226,final
2023-08-11,1,900856,GH05,322.0,37.273293,13.259213,88.18944,48.56501,587.5373,431.71616,231.51761,173.97447,135.68019,final
2023-08-21,1,900856,GH05,322.0,12.208075,24.146275,64.07143,50.311386,554.60864,381.8117,59.04039,124.8774,144.6721,final
