"district_code","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std"
"GHA13.7_2",1.14171487986574,-1.10990403166037,1.32100232062486,0.0900902523850056,-1.16780041454179,-1.65553895068031
"GHA13.8_2",1.34991892512476,-1.33463918458577,1.82617557071268,0.349856189236572,-1.43257317850478,-1.2308613598093
"GHA13.10_2",0.889330393794054,-1.09350801786956,2.40499837272538,1.56704515048392,-1.9910037402686,-1.46967411478232
"GHA13.9_2",1.53636236386048,-1.12814497175994,1.65132710650185,-0.822801468550503,0.123288998133239,0.28095207057209
"GHA13.11_2",1.10339473522144,-1.1045220992867,1.90878904228971,2.54673382660983,-1.78848747702178,-0.768752191292694
"GHA14.1_2",-1.08480805309384,-0.341263693021993,-0.433063214786217,0.416653144426976,0.0649046878002753,-0.955689567428523
"GHA14.2_2",0.340069884588888,0.625682192730556,-0.883800387287097,0.364699957056662,0.665694410163849,-0.322933288033761
"GHA14.3_2",-1.0168111368945,-0.421259573216069,-0.371177746737104,-0.139988148826383,-0.0154104419905876,-0.356712207610421
"GHA14.4_2",-1.15180966703762,-0.851020470649895,0.788473995173981,0.869388062939708,-0.363778698678895,-0.47198132801352
"GHA14.5_2",-1.49002180185483,-0.95803526932039,0.461056919200435,0.186574743215587,0.0448604751620328,-0.158238623604371
"GHA14.6_2",-1.81740795243626,-1.38103804052283,0.83491838044197,0.297903001866259,-0.0399387947509596,0.374390949863469
"GHA14.7_2",-1.42852294973639,-0.702623046276568,0.0924876870722412,0.624465893908229,-0.337646359278516,-0.373033650803794
"GHA14.8_2",0.0505949893635622,0.273971482322141,-0.980489842059965,-1.11967682495229,1.22691033483435,0.219850663885039
"GHA14.9_2",0.0401064369341603,0.252705292842482,-0.314423664294938,0.0232932971946021,0.70289413065754,-0.615917723234766
"GHA14.10_2",1.19510887228989,1.19852028706972,-0.919398134104616,-0.652098138619473,0.870130843148573,-0.175330878255584
"GHA14.11_2",-1.78919533611432,-1.30925856543198,0.781417689689526,-0.177097568376607,0.32418184958492,-0.232883524508309
"GHA14.12_2",-1.47061838724838,-0.994671129363132,0.556520672181345,-0.0286598901757111,-0.116727521329827,0.128478591982172
"GHA14.13_2",-1.6908923291445,-1.17035155881758,0.220843034688346,-0.147410032736428,-0.0416247572397073,0.887698660870008
"GHA14.14_2",-0.624655303413718,0.282583590582055,-0.464509022708494,-0.310691478757413,0.712243601291278,-0.107538571217384
"GHA14.15_2",-0.549390750871327,0.17979644416882,-0.214875760263133,0.186574743215587,0.679627439274172,-0.601595249510966
"GHA14.16_2",-1.49566321959076,-0.538348723906476,0.268358223656326,0.802591107749304,-0.0986485005381893,-0.50837980827104
"GHA14.17_2",-0.217772930664033,0.178497808247929,-0.265725240423487,0.104934020205095,0.54766705936177,-0.201285476315166
"GHA14.18_2",-1.7315895618745,-1.05069881505297,0.345476580350565,0.357278073146618,0.0628396222987902,-0.144370489622672
"GHA15.1_2",-1.42590406247589,1.51964563422464,0.640776127698894,-0.0286598901757111,0.290564948926813,0.139235149748156
"GHA15.2_2",-1.50907169425541,1.62528367416721,0.322040566712031,-1.35717711007373,1.31914324237307,1.26421153798462
"GHA15.3_2",-1.18910150690735,2.51482699276604,2.40197345313187,0.42407502833702,0.195919064894354,-0.376802109916409
"GHA15.4_2",-1.22238625424709,2.99740068072989,2.16848219018305,0.26821546622608,0.0405862393300349,-0.603018327981741
"GHA15.5_2",-1.14262994098048,1.90325676395508,0.807346936928158,0.28305923404617,0.223637668489926,-0.5038687042678
"GHA15.6_2",-1.213834193668,2.25834427075225,2.57474167448607,0.787747339929215,-0.328012443276054,-0.583917159743971
"GHA15.7_2",-0.852678484159742,2.21059073261785,1.16328947605146,0.142043439755319,0.231428666705474,-0.349947510680573
"GHA15.8_2",-1.5018866259843,1.49439125727645,0.125420049962521,-1.27553638706323,1.27862538854824,1.59886529775508
"GHA15.9_2",-1.59718009823038,1.35039584241688,0.0819851900250545,-0.41459785349804,0.541372922877881,0.631334379307466
"GHA15.10_2",-0.95046072639895,2.27952045000651,1.33028707795115,-0.696629442079742,0.754361586898763,0.0561492901373278
"GHA15.11_2",-0.573450342215675,1.81092212167101,1.28486232372964,0.743216036468946,-0.325220107737567,-0.779437227854097
"GHA15.12_2",-0.463432882019146,1.2242122623491,0.42739762859512,0.587356474358006,-0.173617363889871,-0.409064687861021
"GHA15.13_2",-0.635544906642609,2.07631698820321,1.96731654382812,-0.199363220106741,-0.0403201883600524,-0.561572385929912
"GHA15.14_2",-0.832332131061104,1.61219313044343,1.20932787766331,0.772903572109125,-0.149578718033737,-0.816148416678415
"GHA16.1_2",-0.389370000464511,2.21376430069066,2.01746977863561,0.706106616918722,-0.592838728273641,-0.920309247072284
"GHA16.2_2",0.565290730074785,0.210091961290511,1.30496043648301,0.735794152558901,-0.477765180882206,-0.742578869352763
"GHA16.3_2",0.290697922242932,0.536339966444096,1.51739277233333,0.42407502833702,-0.499453635611657,-0.564000840776543
"GHA16.4_2",0.231240186579559,1.05012116439026,0.532316219401375,-0.644676254709428,0.359569951319883,-0.0588790699878772
"GHA16.5_2",0.0643681585398565,1.40535019858304,0.554199641992053,-0.132566264916338,-0.306965137787821,-0.502888066718807
"GHA16.6_2",0.451828331572282,1.00182303449297,1.03091304077551,-0.22905075574692,-0.240926725848423,-0.770177513807141
"GHA16.8_2",0.393663044452963,1.71690842260095,1.23721208991668,0.394387492696841,-0.286393819169258,-0.823749381684625
"GHA16.7_2",0.216787708292043,1.28609400925855,0.397146521648057,-0.666941906439562,0.269239635237163,-0.246041295273613
"GHA16.9_2",-0.278584840317719,1.51863967233719,0.862542058282611,-0.22905075574692,-0.0908358081782661,-0.526090672570747
